,driver_id,schedule,group,plug_in_time,plug_out_time
444,445da45dac-ee4b-4e82-a2fe-4507c853b483,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1095.36951013],[462.06716533]
445,45287aa0e1-67fa-49e1-93c0-e7ccb41373b0,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1034.95804501],[420.44251511]
446,46b19ac752-03ac-47c0-a776-3a314be00b18,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1004.19905015],[309.39194497]
447,47f3ee4980-9535-4415-9569-903d24365903,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1062.79568916],[455.94889667]
448,481bbe225d-7cc4-4d7a-982a-9315cfcdadf2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1114.75596646],[548.15274171]
449,49fb8c7b44-ab4e-4d4f-9077-8ab32733cdea,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1089.13991521],[440.98091757]
450,506a82e558-3a46-4d46-86af-d8ab7c61332d,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1102.48976999],[439.85285186]
451,515d4d5b61-e58a-479e-b7af-665e87f9237d,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1110.20219501],[407.57759587]
452,5245d6410c-9019-4335-9c2d-f794698a5cff,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1119.72880646],[502.14364006]
453,53ffb2271c-7ff5-41b2-a067-23dc0b9db0e7,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1127.97454828],[506.59858339]
454,5429d7e97e-7ca6-45ed-a6b8-1d097c885434,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1043.11925894],[497.6470262]
455,55cdeb7a3e-664c-403a-b095-6d51bac53c4d,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1099.22454847],[484.61086012]
456,56d9b34866-c1d1-4e00-9d6e-5ca6cfe9b6c9,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[990.48890683],[517.4394742]
457,57aa256e17-d1c4-407e-980d-9d2467244d82,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1071.07962929],[455.5703254]
458,587b9df559-bc18-4d49-8457-ee6b7d676cf5,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[970.59528868],[269.79513326]
459,595676dd66-69bc-47f3-b085-39912b19f7a6,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1055.79911932],[395.72952342]
460,609f93854a-5636-4234-8976-6836bdd52d83,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1099.70042563],[368.01543461]
461,611aa54caa-cc1c-4bf3-a8d7-e4ed05f9d5c3,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1091.69483411],[443.31110541]
462,628bb0bb14-a22c-4c24-97d9-d7f6ef49f038,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[949.33359302],[471.50171824]
463,636e952e43-b528-434b-91f4-939a92273861,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1094.72714138],[471.61404319]
464,64c0e68723-39d6-414f-8cbe-285e549621e3,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1056.85056513],[409.43669354]
465,65271384fb-666e-4182-af19-92e17b72ae47,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1121.45193619],[504.17147204]
466,66089817de-3a74-4a02-83b9-062389bdad9a,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1135.12137757],[446.40135655]
467,6756b1e0d6-38c2-45be-afe5-0c876c0365f9,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1016.40814491],[291.72299797]
468,68e581c44d-30cc-40af-a010-f901dd3a65b0,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1103.42517258],[446.55459729]
469,695d145f45-74cd-4253-92f2-73c741036c6a,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1002.46273619],[391.20168447]
470,701015d7c7-301f-4e61-affd-9f833d8aa421,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1063.4493492],[371.02076326]
471,7100236999-7a4a-41b1-a0b1-7cf3d14cf37c,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1149.88567516],[414.42479179]
472,72db9c5f28-681b-4944-8bab-183900d9722b,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1114.29424442],[459.98606565]
473,7352d02d0f-4a8d-40ec-bed7-423c379efcb5,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[993.80788668],[357.19497728]
474,74d5a1af5c-9dd1-47b0-a576-142211dc9556,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1064.72458806],[344.94268464]
475,75a68c29a3-5074-48cc-a0d3-ed0c581debce,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1143.65568209],[511.76086743]
476,76873197d1-f966-4b8a-9a5b-5f21b1632da0,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1046.38629667],[411.10530085]
477,7727b3de0d-ba01-4d2b-8ae0-4904440f00ee,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1117.1634404],[495.19330707]
478,7841263ad6-a081-4525-aa5a-5a7661e19935,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1072.32980216],[404.36498443]
479,7986bdf863-3943-4feb-a835-9db00789a55c,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1004.52913224],[459.92103578]
480,801efeada3-7c5b-4f0b-bdfa-92a3d056400c,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1106.0753308],[528.10334547]
481,811285bf9c-4557-4ca4-84d7-15f4f0883ce7,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1128.71666181],[481.46356701]
482,82560f5bab-5a19-4eb0-94d2-3d83349b0920,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1159.06423877],[527.28565636]
483,8399674769-77c3-400a-b51a-78eca9a12f1e,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1099.4605835],[420.43939582]
484,84a3da8a22-23d1-4ba9-a5a9-3d984c800726,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1092.41514734],[420.11909238]
485,852b2604b9-2255-4357-a7db-640bf8ff1873,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1118.05120156],[455.19207117]
486,860255ef16-62c5-4216-bf8a-c976705a05b5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1058.36736813],[491.05810639]
487,87ab1359fb-ca7a-4522-932b-509a8128c547,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[991.43340608],[305.4163988]
488,8844f7f87f-6424-49fa-97b9-9a821e811feb,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1060.16793401],[390.91738134]
489,896aa985cb-9b5f-478f-b636-c748153cf0cb,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1152.8648641],[419.70062401]
490,908c17f369-11fb-4414-9fd4-31280c187a74,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1062.88080244],[558.21417745]
491,91fac84ba6-403b-4ba9-ab7a-3bb5aa90201f,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1095.29406019],[544.41465024]
492,923a7fbd57-c9c0-4a9d-b4a3-c3276e20d36f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1120.10957274],[467.48075406]
493,938528c429-5a86-4157-b139-f8b345c4501e,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1062.21687393],[482.85167449]
494,946dc24b69-65a4-4836-988c-36b4353c7791,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1125.3975799],[398.84369239]
495,9533203b30-0712-4958-b321-efed26bd1990,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1143.55732549],[526.48716042]
496,96318d3a84-56c3-4b37-a69d-9249f1282147,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1160.84119598],[554.77737653]
497,976dddec74-ecf6-4897-8f8c-e5422ef39d86,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1096.97426142],[447.39317896]
498,98154730ad-94c6-463d-b3b6-f7d7bd40e57e,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1073.29709211],[456.67080772]
499,99cac55364-6e0f-4908-91ca-3ad0b0483fa6,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[989.70663527],[426.25339106]
500,100ff1de1d8-ce97-426c-8f88-f211c2797db3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1137.66673292],[508.22449504]
501,1019684887b-8925-4083-af1a-157f1f4094ee,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1064.93701948],[415.80786246]
502,1029e07923e-93ff-4525-8ed4-1f782f600d74,[1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1040.72671135],[215.61802914]
503,103cb31ec93-3018-49c5-87c9-408ba657e13d,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1081.59500677],[405.68208024]
504,10487a0e645-b124-44c7-b523-3d0179f97f73,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1078.983955],[433.41632105]
505,10515afb075-bbbc-42c7-99b8-24709a2e6008,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1013.39578623],[380.45502895]
506,106c558e918-6661-420c-bcea-15bcc4a51ca2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1146.19163936],[485.98885634]
507,107b02814c4-5e31-4f3f-b9c7-057a7225e565,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1070.6141076],[380.14852961]
508,108745aa3e0-e7e9-4a03-b7dd-6294edcbe9dd,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1085.72941279],[423.99078354]
509,10901f0f346-5f61-409c-8932-d1fdfaaea9d3,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1025.38603167],[346.34464839]
510,1105676cf10-580e-4648-b578-7af3530ec5ae,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1127.86892346],[511.40350248]
511,111ae39ced3-d777-44ef-9967-2b3b3002d87f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1113.03456676],[456.29481972]
512,112cb928b59-8136-45d3-a733-bba1ef0109aa,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1134.29045658],[526.15101056]
513,1138514ef2d-4b72-4cb3-8b04-056873b0b742,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1035.54416184],[404.39032862]
514,114065c8b3b-926e-43ca-ab89-c7f89ada0d47,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1001.22188514],[310.84908766]
515,115c69088d6-d113-48e7-9765-5d2c73a0409b,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1095.68406882],[417.05209336]
516,116781bd72f-8584-4c94-a839-5fbbc606b980,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1039.91140071],[316.18501593]
517,1176ff39608-45ee-4cab-a079-460dfb97b0d7,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1157.85514929],[553.80729979]
518,118af11d23a-47b3-4d0d-812a-9c7ee984b7e4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1120.42259697],[535.34409359]
519,1194a455136-7a82-45f7-aa9b-50374ffd4ac8,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1086.23527047],[479.31221387]
520,12096006769-e844-4b8d-a9cf-0ec100e69eb8,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1132.51654669],[475.67219464]
521,121786d3a8a-eff1-494a-80f5-93cffa9f8373,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1113.9705888],[406.36866043]
522,1224f90acbb-4e3e-4cc6-abc0-438c180d7d8d,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[965.76767588],[327.68100981]
523,1234fec8367-f192-4a72-90fa-c8a10ca7deef,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.],Intelligent Octopus average,[1256.48341117],[582.55546828]
524,124ee9cc1df-a553-4d64-8c99-661e1776f031,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1025.69655257],[332.48511349]
525,125620fdbe3-b503-48e2-958f-3413b97e9a4e,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1014.96456564],[566.99158174]
526,126bdbed89e-fba3-43d1-9a1e-161377d30f97,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1059.99233962],[436.55845436]
527,12794698e75-0e65-47b6-98ad-a7424f934aea,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1131.68945178],[570.95845817]
528,1283ccb65d8-17e1-45e1-80e3-56166cf963d4,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1091.72911983],[376.05354011]
529,12918712065-93d2-4461-bc28-8cb46ee60fc6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1089.23294287],[558.28809423]
530,130d26535bc-9074-4677-a63b-4170dcb8f71a,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1084.78960606],[438.974039]
531,131bfca6173-6e4d-4bbf-a3ef-55a727e6ac40,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1071.68402523],[611.20937101]
532,13266aa466a-c7ff-4c18-8b87-d6cf8dc7aec9,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1115.68540886],[484.83875749]
533,1338d6d77cc-01aa-4850-8372-7c480fb32f82,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[906.43963436],[279.43880983]
534,1349a901947-ca23-4327-bcb8-c2022d0b9069,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[987.94807028],[288.87202929]
535,135e54d35a4-801e-4fec-8ae0-1d5205a47ab3,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1098.31668669],[500.01720637]
536,136cc5159d5-b467-4381-b68a-3003f2d51177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1053.69768969],[482.1110633]
537,137eb367685-d6ae-4ca7-b623-6d8d3d6a1e71,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1029.04482035],[343.05819781]
538,1381e89981c-9972-453b-b3a6-0a343ac06eca,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1023.39784118],[386.61107178]
539,139e8ada27a-d771-420c-bf75-1be801ef51cd,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1177.48547698],[634.39292069]
540,140d0c257d4-0697-4d2d-9685-53b46ddc6957,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1004.76378537],[432.45727813]
541,1414946d08d-1a1a-498f-94a1-4f083f2b9a8c,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1131.88715933],[514.14581215]
542,1425ddf6b72-8b00-4188-b226-5df899033be3,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1059.56729244],[393.68010414]
543,14351bd4a72-9220-40bf-8b56-ea9bddcf0bf0,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[963.42408386],[392.99171264]
544,144337c7829-34cd-4ec3-b6ee-9ad35f597edb,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1016.08659481],[304.03136687]
545,145df613109-6f6d-4f99-84c4-59371e8fc36d,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1071.69185854],[457.16051088]
546,14686d85d3d-fb5a-443c-90f1-8a8bc21583f1,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1059.92883864],[522.54039331]
547,1479abc4b99-b82c-44f7-8a2e-a66fdda24800,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1072.36785442],[391.23817149]
548,148b87d4b7a-af94-4f40-a16c-d0e88f801de9,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1060.98283707],[424.36980221]
549,149d9117f8e-95ce-4221-bf4f-e4f91c5451c6,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1086.66258173],[471.18159282]
550,1509c69230d-e66e-4b25-a395-d6f6f8e1845e,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1050.10796569],[417.84576821]
